Removed Pin From Net: NetName=GND Pin=C23-1
Removed Pin From Net: NetName=GND Pin=C27-1
Removed Pin From Net: NetName=+3.3v Pin=C27-2
Removed Pin From Net: NetName=GND Pin=C28-1
Removed Pin From Net: NetName=GND Pin=C29-1
Change Component Footprint: Designator=C11 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=C13 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=C23 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=C24 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=C27 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=C28 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=C29 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=C31 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=C32 Old Footprint=CAPC1608X87N New Footprint=CAPACITOR 0603
Change Component Footprint: Designator=R2 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R3 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R4 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R6 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R7 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R8 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R9 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R12 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R13 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R14 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R15 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R16 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R17 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R18 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R20 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Footprint: Designator=R24 Old Footprint=RESC1608X55N New Footprint=RESCHIP0603
Change Component Comment : Designator=C11 Old Comment=0603 0u1 New Comment=0.1uF
Change Component Comment : Designator=C13 Old Comment=0603 0u1 New Comment=0.1uF
Change Component Comment : Designator=C27 Old Comment=0603 0u1 New Comment=0.1uF
Change Component Comment : Designator=C28 Old Comment=0603 0u1 New Comment=0.1uF
Change Component Comment : Designator=C29 Old Comment=0603 0u1 New Comment=1uF
Change Component Comment : Designator=R13 Old Comment=0603 1k5 New Comment=10k
Change Component Comment : Designator=C24 Old Comment=0603 1u New Comment=0.1uF
Change Component Comment : Designator=R7 Old Comment=0603 10k New Comment=10k
Change Component Comment : Designator=R8 Old Comment=0603 10k New Comment=10k
Change Component Comment : Designator=R9 Old Comment=0603 10k New Comment=10k
Change Component Comment : Designator=R12 Old Comment=0603 10k New Comment=10k
Change Component Comment : Designator=R16 Old Comment=0603 10k New Comment=10k
Change Component Comment : Designator=R24 Old Comment=0603 10k New Comment=10k
Change Component Comment : Designator=R18 Old Comment=0603 12k1 New Comment=12.1k
Change Component Comment : Designator=C31 Old Comment=0603 30pF New Comment=20pF
Change Component Comment : Designator=C32 Old Comment=0603 30pF New Comment=20pF
Change Component Comment : Designator=R14 Old Comment=0603 33R New Comment=33R
Change Component Comment : Designator=R15 Old Comment=0603 33R New Comment=33R
Change Component Comment : Designator=R17 Old Comment=0603 33R New Comment=33R
Change Component Comment : Designator=R20 Old Comment=0603 33R New Comment=33R
Change Component Comment : Designator=R2 Old Comment=0603 50R New Comment=50R
Change Component Comment : Designator=R3 Old Comment=0603 50R New Comment=50R
Change Component Comment : Designator=R4 Old Comment=0603 50R New Comment=50R
Change Component Comment : Designator=R6 Old Comment=0603 50R New Comment=50R
Change Component Comment : Designator=C23 Old Comment=0603 470p New Comment=0.1uF
Change component parameters: Designator = "IC2" ("IC2"); Footprint = "PCBComponent_1"; UniqueID = "\XBZHMJUZ" ("\XBZHMJUZ")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters: Designator = "R9" ("R9"); Footprint = "RESC1608X55N"; UniqueID = "\BTBJNFKB" ("\BTBJNFKB")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters: Designator = "R12" ("R12"); Footprint = "RESC1608X55N"; UniqueID = "\TXHGVTVT" ("\TXHGVTVT")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters: Designator = "R13" ("R13"); Footprint = "RESC1608X55N"; UniqueID = "\JFXDVZEQ" ("\JFXDVZEQ")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters: Designator = "R14" ("R14"); Footprint = "RESC1608X55N"; UniqueID = "\PKLWXJUO" ("\PKLWXJUO")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "33R"; VariantName = "[No Variations]"
Change component parameters: Designator = "R15" ("R15"); Footprint = "RESC1608X55N"; UniqueID = "\GVCGETKM" ("\GVCGETKM")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "33R"; VariantName = "[No Variations]"
Change component parameters: Designator = "R16" ("R16"); Footprint = "RESC1608X55N"; UniqueID = "\YGJTMPOB" ("\YGJTMPOB")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Change component parameters: Designator = "R17" ("R17"); Footprint = "RESC1608X55N"; UniqueID = "\RLBNDHFK" ("\RLBNDHFK")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "33R"; VariantName = "[No Variations]"
Change component parameters: Designator = "R18" ("R18"); Footprint = "RESC1608X55N"; UniqueID = "\DFHSZLJX" ("\DFHSZLJX")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "12.1k"; VariantName = "[No Variations]"
Change component parameters: Designator = "R20" ("R20"); Footprint = "RESC1608X55N"; UniqueID = "\BAIIUAJF" ("\BAIIUAJF")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "33R"; VariantName = "[No Variations]"
Change component parameters: Designator = "R24" ("R24"); Footprint = "RESC1608X55N"; UniqueID = "\LXRSHVMC" ("\LXRSHVMC")
Change component parameters (AddParameter): Name = "Body"; Value = "{Body}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Class"; Value = "Ёлектронные компоненты"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Installation"; Value = "{Installation}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Ordering_Information"; Value = "{Ordering_Information}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "2"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power_W"; Value = "{Power_W}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SubClass"; Value = "–езисторы"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance_Percent"; Value = "{Tolerance_Percent}"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10k"; VariantName = "[No Variations]"
Added Component: Designator=C4_1(CAPACITOR 0603)
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=C4_2(CAPACITOR 0603)
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=C5_1(CAPACITOR 0603)
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=C5_2(CAPACITOR 0603)
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=C6_1(CAPACITOR 0603)
Add component (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Added Component: Designator=C6_2(CAPACITOR 0603)
